Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel
2019,Jaguar Land Rover L,Land Rover,Range Rover Velar,JLX,562,26.6,37.5,30.6029,20.9627,26.5175,23.1444
2019,Jaguar Land Rover L,Land Rover,Range Rover Velar,JLX,560,22.7,33.1,26.4381,18.117,23.6408,20.2457
2019,Toyota,LEXUS,NX 300 AWD,TYX,6,28.2453,39.5381,32.411,22.1419,27.8307,24.3849
2019,Toyota,LEXUS,NX 300 AWD F SPORT,TYX,7,27.7297,37.5246,31.4204,21.7737,26.5334,23.6857
2019,Toyota,LEXUS,NX 300h AWD,TYX,3,43.9739,42.6849,43.3843,32.8164,29.8348,31.4041
2019,Toyota,LEXUS,RX 350 AWD,TYX,71,24.2157,36.9,28.647,19.2315,26.1286,21.8239
2019,Toyota,LEXUS,RX 350L AWD,TYX,77,23.4437,36.022,27.8142,18,25,21.2432
2019,Ford Motor Company,Lincoln,MKC  AWD,FMX,195,24.3,35.5,28.3207,19.2932,25.217,21.5738
2019,Ford Motor Company,Lincoln,MKC  AWD,FMX,1,24.1,35.5,28.1709,19.1468,25.217,21.4728
2019,Ford Motor Company,Lincoln,MKC  AWD,FMX,3,22.0649,34.5297,26.3444,17.6467,24.5818,20.2128
2019,Ford Motor Company,Lincoln,NAUTILUS AWD,FMX,49,25.986,40.4145,30.9599,20,25,22
2019,Ford Motor Company,Lincoln,NAUTILUS AWD,FMX,46,23.4788,35.9344,27.8178,18.6911,25.5005,21.2438
2019,MAZDA,MAZDA,CX-5 4WD,TKX,505,30.768,42.5873,35.159,23.9259,29.7731,26.2453
2019,MAZDA,MAZDA,CX-5 4WD,TKX,509,27.7,38.5,31.7018,21.7524,27.1633,23.8943
2019,MAZDA,MAZDA,CX-9 4WD,TKX,902,25.7135,36.9846,29.8002,20.3222,26.1835,22.5986
2019,Mercedes-Benz,Mercedes-Benz,AMG GLC 63 4MATIC,MBX,510,19.8,30.2,23.431,15.9536,21.7131,18.116
2019,Mercedes-Benz,Mercedes-Benz,AMG GLC 63 4MATIC (coupe),MBX,512,20.3,30.6,23.9237,16.3295,21.9805,18.4658
2019,Mercedes-Benz,Mercedes-Benz,AMG GLC 63 S 4MATIC (coupe),MBX,513,19.3,30,22.9899,15.5764,21.5792,17.8052
2019,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,MBX,505,30,44.2,35.0701,23.3858,30.7898,26.2235
2019,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,MBX,35,30,44.2,35.0701,23.3858,30.7898,26.2235
2019,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC,MBX,112,27.4,37.9,31.3025,21.5376,26.7761,23.6168
2019,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC (Coupe),MBX,130,26.6,37.5,30.6029,20.9627,26.5175,23.1444
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 4WD,MTX,231,31.6654,39.8092,34.876,24.5536,26.383,25.3444
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 4WD,MTX,233,32.3606,40.9189,35.7228,25.0375,27.6604,26.1535
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,MTX,212,30.6677,41.2713,34.6769,23.8555,28.938,25.9027
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER 4WD,MTX,214,25.3815,38.2439,29.908,20.0813,26.9982,22
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,MTX,224,30.0541,41.1598,34.2075,23.4239,28.867,25.5957
2019,Mitsubishi Motors Co,Mitsubishi Motors Corporation,OUTLANDER SPORT 4WD,MTX,226,29.467,40.7023,33.6464,23.0094,28,25.22
2019,Nissan,NISSAN,PATHFINDER 4WD,NSX,592,24.5,37.3,28.9743,19.4394,26.3879,22.0525
2019,Nissan,NISSAN,PATHFINDER 4WD PLATINUM,NSX,593,24.5,36.1,28.6415,19.4394,25.6084,21
2019,Nissan,NISSAN,ROGUE AWD,NSX,82,32.0947,45.3388,36.9521,24.8527,31.5033,27.4615
2019,Nissan,NISSAN,ROGUE AWD Hybrid,NSX,782,42.189,49.2,45.0797,31,33.896,32.6268
2019,Subaru,Subaru,CROSSTREK AWD,FJX,15,34.8152,47.6277,39.6103,26.7289,32.9266,29.2024
2019,Subaru,Subaru,CROSSTREK AWD,FJX,14,29,41.1,33.4287,22.6786,28.829,25.087
2019,Subaru,Subaru,FORESTER AWD,FJX,18,33.8754,47.16,38.7928,26.0844,32.637,28.6751
2019,Subaru,Subaru,OUTBACK AWD,FJX,19,32.2366,46.4276,37.3778,24.9513,32.1822,27.7579
2019,Subaru,Subaru,OUTBACK AWD,FJX,21,24.7,38.1,29.3442,19.5853,26.9053,22.3176
2019,Volkswagen Group of,Volkswagen,Tiguan 4Motion,VGA,18,26.8,41.499,31.8816,21.1067,29.0829,24.0783
2019,Volvo,"Volvo Cars of North America, LLC",XC40 AWD,VVX,125,29.3,45.1,34.7836,22.8912,31.354,26.056
2019,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,122,24.5,38.7,29.3454,19.4394,27.2921,22.3307
2019,Volvo,"Volvo Cars of North America, LLC",XC60 AWD,VVX,121,25.5,38.2,29.9861,20.1673,26.9699,22.7494
2019,BMW,BMW,X6 sDrive35i,BMX,674,22.7645,33.8,26.6851,18.1647,24.1023,20.4294
2019,General Motors,Buick,ENCLAVE,GMX,595,22.6,38,27.6408,18.0431,26,21.1648
2019,General Motors,Cadillac,ESCALADE 2WD,GMX,537,17.7,31.5,22.0463,14.3609,22.5804,17.1741
2019,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,548,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,527,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,Chevrolet,C1500 SUBURBAN 2WD,GMX,539,17.7,31.5,22.0463,14.3609,22.5804,17.1741
2019,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,547,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,526,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,Chevrolet,C1500 TAHOE 2WD,GMX,538,17.7,31.5,22.0463,14.3609,22.5804,17.1741
2019,General Motors,Chevrolet,TRAVERSE FWD,GMX,668,25.5,38.1,29.9584,20.1673,26,22
2019,General Motors,Chevrolet,TRAVERSE FWD,GMX,596,22.6,38,27.6408,18.0431,26.8407,21.1648
2019,FCA US LLC,Dodge,Durango RWD,CRX,525,23.6996,36.3997,28.1137,18.8533,25.8035,21.4537
2019,FCA US LLC,Dodge,Durango RWD,CRX,526,17.4,31.1,21.702,14.1316,22.3141,16.9243
2019,Ford Motor Company,Ford,Expedition 2WD,FMX,198,21.2,33.5,25.396,17.0031,23.9047,19.542
2019,Ford Motor Company,Ford,Expedition MAX 2WD,FMX,200,21.2,33.5,25.396,17.0031,23,19
2019,Ford Motor Company,Ford,EXPLORER FFV 2WD,FMX,60,21.1,33.9,25.419,16.9285,24.1681,19.566
2019,Ford Motor Company,Ford,EXPLORER FWD,FMX,56,23.4,38.7959,28.4872,18.6331,27.3538,21.754
2019,Ford Motor Company,Ford,EXPLORER FWD,FMX,58,21.1,33.9,25.419,16.9285,24.1681,19.566
2019,Ford Motor Company,Ford,Flex FWD,FMX,6,22,33.9,26.1272,16,23,19
2019,General Motors,GMC,ACADIA FWD,GMX,599,27.1793,39.5346,31.6271,21.3793,26,23
2019,General Motors,GMC,ACADIA FWD,GMX,637,22.4,36,26.988,17.8951,25,20.6817
2019,General Motors,GMC,C1500 YUKON 2WD,GMX,549,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,GMC,C1500 YUKON 2WD,GMX,529,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,GMC,C1500 YUKON 2WD,GMX,540,17.7,31.5,22.0463,14.3609,22.5804,17.1741
2019,General Motors,GMC,C1500 YUKON XL 2WD,GMX,550,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,GMC,C1500 YUKON XL 2WD,GMX,530,18.5,31.2,22.6486,14.9703,22.3807,17.5914
2019,General Motors,GMC,C1500 YUKON XL 2WD,GMX,541,17.7,31.5,22.0463,14.3609,22.5804,17.1741
2019,Nissan,INFINITI,QX80 2WD,NSX,381,17.2499,27.9492,20.8399,14.0167,20.1991,16.2556
2019,FCA US LLC,Jeep,Grand Cherokee 4X2,CRX,530,23.6996,36.3997,28.1137,18.8533,25.8035,21.4537
2019,Ford Motor Company,Lincoln,MKT FWD,FMX,10,20.7764,33.1409,24.9683,16,23.6678,19.2405
2019,Ford Motor Company,Lincoln,Navigator 2WD,FMX,202,20.4,31.6,24.2711,16.4046,22.6469,18.7275
2019,Ford Motor Company,Lincoln,Navigator L 2WD,FMX,203,19.3,30.5,23.1206,15.5764,21.9137,17.9067
2019,Nissan,NISSAN,ARMADA 2WD,NSX,282,17.3644,27.5282,20.8243,14.1044,19.0242,15.9619
2019,Toyota,TOYOTA,4RUNNER 2WD,TYX,39,21,30.7,24.4807,16.8538,20.8063,18.4292
2019,Toyota,TOYOTA,SEQUOIA 2WD,TYX,88,16.0393,24.2732,18.9287,13.0856,17,14.8224
2019,Volvo,"Volvo Cars of North America, LLC",XC90 FWD,VVX,50,27.3,40.9,32.1038,21.4659,28.7015,24.2127
2019,Volkswagen Group of,Audi,Q7,VGA,10,24.5,37.3,28.9743,19.2317,24.6674,21.3487
2019,Volkswagen Group of,Audi,Q7,VGA,9,23.5,35.2,27.6332,18.7066,25.0209,21.1032
2019,Volkswagen Group of,Audi,Q8,VGA,24,20.9,30.6987,24.4055,16.779,22.0464,18.8003
2019,Volkswagen Group of,Bentley,Bentayga,VGA,13,17.6,28.4,21.2336,14.3579,23.23,17.3377
2019,BMW,BMW,X5 xDrive40i,BMX,570,25.5054,36.6794,29.5574,20.1713,25.9853,22.4296
2019,BMW,BMW,X5 xDrive50i,BMX,572,20.5948,31.2121,24.3171,16.5506,22.3887,18.7509
2019,BMW,BMW,X6 M,BMX,690,17.4857,26.8,20.7274,14.1972,19.42,16.1519
2019,BMW,BMW,X6 xDrive35i,BMX,671,22.6181,33.2,26.4054,18.0565,23.7068,20.2258
2019,BMW,BMW,X6 xDrive50i,BMX,672,20.5948,31.2121,24.3171,16.5506,22.3887,18.7509
2019,General Motors,Buick,ENCLAVE AWD,GMX,597,21.9,34.7,26.2588,17,24.6935,20.1579
2019,General Motors,Cadillac,ESCALADE 4WD,GMX,542,17.3334,29.4941,21.2821,14.0806,21.2399,16.5982
2019,General Motors,Chevrolet,K1500 SUBURBAN 4WD,GMX,517,17.2,28.9986,21.055,13.9785,20.9069,16.4284
2019,General Motors,Chevrolet,K1500 SUBURBAN 4WD,GMX,532,17.2,29,21.0553,13.9785,20.9078,16.4287
2019,General Motors,Chevrolet,K1500 SUBURBAN 4WD,GMX,544,16.8,28.3,20.5596,13.6716,20.4361,16.0645
2019,General Motors,Chevrolet,K1500 TAHOE 4WD,GMX,516,18.6,29.5,22.3094,15.0462,21.2439,17.32
2019,General Motors,Chevrolet,K1500 TAHOE 4WD,GMX,531,18.6,29.5,22.3094,15.0462,21.2439,17.32
2019,General Motors,Chevrolet,K1500 TAHOE 4WD,GMX,543,17.6,30.1,21.6449,14.2845,21.6461,16.8656
2019,General Motors,Chevrolet,TRAVERSE AWD,GMX,598,21.9691,34.9212,26.3704,17,24.8384,20.2386
2019,FCA US LLC,Dodge,Durango AWD,CRX,527,23.149,34.5,27.172,18.4483,24.5623,20.7754
2019,FCA US LLC,Dodge,Durango AWD,CRX,528,17.3,30.1,21.394,14.0551,21.6461,16.6887
2019,FCA US LLC,Dodge,Durango SRT AWD,CRX,529,15.7498,26.5492,19.2787,12.8619,19.2495,15.1196
2019,Ford Motor Company,Ford,Expedition 4WD,FMX,197,20.9242,31.1361,24.5471,16.7971,22.3381,18.9076
2019,Ford Motor Company,Ford,Expedition MAX 4WD,FMX,199,20.9242,31.1361,24.5471,16,21,18
2019,Ford Motor Company,Ford,EXPLORER AWD,FMX,55,22.4876,35.9582,27.0472,17.96,25,20.7213
2019,Ford Motor Company,Ford,EXPLORER AWD,FMX,57,20.4138,30.9467,24.1059,16.4149,22.2119,18.5993
2019,Ford Motor Company,Ford,EXPLORER AWD,FMX,61,19.2,30.1378,22.9478,15.5008,21.6714,17.7788
2019,Ford Motor Company,Ford,EXPLORER FFV AWD,FMX,59,20.1795,30.9176,23.9176,16.239,22.1925,18.4685
2019,Ford Motor Company,Ford,FLEX AWD,FMX,7,19.2,30.1378,22.9478,15,21,17
2019,Ford Motor Company,Ford,FLEX AWD,FMX,5,20.4138,30.9467,24.1059,16.4149,22.2119,18
2019,General Motors,GMC,ACADIA AWD,GMX,600,26.2994,37.8983,30.5,20.7459,25,22
2019,General Motors,GMC,ACADIA AWD,GMX,636,21.8,34.8,26.2052,17.45,24.759,20.1232
2019,General Motors,GMC,K1500 YUKON 4WD,GMX,519,18.6,29.5,22.3094,15.0462,21.2439,17.32
2019,General Motors,GMC,K1500 YUKON 4WD,GMX,535,18.6,29.5,22.3094,15.0462,21.2439,17.32
2019,General Motors,GMC,K1500 YUKON 4WD,GMX,546,17.6,30.1,21.6449,14.2845,21.6461,16.8656
2019,General Motors,GMC,K1500 YUKON XL 4WD,GMX,518,17.2,28.9986,21.055,13.9785,20.9069,16.4284
2019,General Motors,GMC,K1500 YUKON XL 4WD,GMX,534,17.2,29,21.0553,13.9785,20.9078,16.4287
2019,General Motors,GMC,K1500 YUKON XL 4WD,GMX,545,16.8,28.3,20.5596,13.6716,20.4361,16.0645
2019,Nissan,INFINITI,QX80 4WD,NSX,382,16.5841,26.6094,19.9698,13,19.2904,15
2019,FCA US LLC,Jeep,Grand Cherokee 4X4,CRX,531,23.149,34.5,27.172,18.4483,24.5623,20.7754
2019,FCA US LLC,Jeep,Grand Cherokee 4X4,CRX,532,17.3,30.1,21.394,14.0551,21.6461,16.6887
2019,FCA US LLC,Jeep,Grand Cherokee SRT 4x4,CRX,533,15.7,25.8,19.0572,12.8234,18.7387,14.9466
2019,FCA US LLC,Jeep,Grand Cherokee Trackhawk 4x4,CRX,534,13.7,23.4,16.8416,11.2651,17.0907,13.3061
2019,Volkswagen Group of,Lamborghini,Urus,VGA,14,15,22.8,17.7294,12.2803,16.6758,13.9329
2019,Jaguar Land Rover L,Land Rover,Discovery,JLX,62,26.3,36.1,29.9599,20.7463,25.6084,22.6844
2019,Jaguar Land Rover L,Land Rover,Discovery,JLX,61,19.7,28.6,22.9079,15.8782,20.6385,17.7171
2019,Jaguar Land Rover L,Land Rover,Range Rover,JLX,200,20.2719,28.9349,23.4284,16.3295,20.8405,18.0917
2019,Jaguar Land Rover L,Land Rover,Range Rover LWB,JLX,210,20.2719,28.9349,23.4284,16.3295,20.8405,18.0917
2019,Jaguar Land Rover L,Land Rover,Range Rover LWB SVA,JLX,230,16.137,25.508,19.3331,13.1325,18.5337,15.1147
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,44,27.9,40.3,32.3839,21.8954,28.3185,24.3843
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,42,20.7,32,24.6108,16.6294,22.9126,18.9704
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport,JLX,400,20.84,30.5226,24.3104,16.7042,21.9137,18.7053
2019,Jaguar Land Rover L,Land Rover,Range Rover Sport SVR,JLX,410,17.9015,27.0801,21.1233,14.5136,19.6238,16.4401
2019,Jaguar Land Rover L,Land Rover,Range Rover SVA,JLX,28,27.9,40.3,32.3839,21.8954,28.3185,24.3843
2019,Jaguar Land Rover L,Land Rover,Range Rover SVA,JLX,24,20.7,32,24.6108,16.6294,22.9126,18.9704
2019,Jaguar Land Rover L,Land Rover,Range Rover SVA,JLX,220,16.9075,25.5921,19.9547,13.7484,18.6021,15.5774
2019,Toyota,LEXUS,GX 460,TYX,41,18.1,27,21.2524,14.666,18.2747,16.0963
2019,Toyota,LEXUS,LX 570,TYX,87,15.8,25.1703,18.9795,12.9007,18.3081,14.8782
2019,Toyota,LEXUS,RX 450h AWD,TYX,78,41.5995,39.9987,40.8636,31.2712,28.1258,29.7729
2019,Toyota,LEXUS,RX 450hL AWD,TYX,79,41.5995,39.9987,40.8636,29,28.1258,29
2019,Ford Motor Company,Lincoln,MKT AWD,FMX,8,19.2,30.1378,22.9478,15,21,17
2019,Maserati,MASERATI,LEVANTE,MAX,41,18.3,29.3,22.0201,14.8182,21.1096,17.1134
2019,Maserati,MASERATI,LEVANTE GTS,MAX,45,16.7,25.1,19.6609,13.5947,18.2599,15.3607
2019,Maserati,MASERATI,LEVANTE S,MAX,40,18,28.5,21.5773,14.5898,20.571,16.7861
2019,Maserati,MASERATI,LEVANTE Trofeo,MAX,46,16.7,25.1,19.6609,13.5947,18.2599,15.3607
2019,Mercedes-Benz,Mercedes-Benz,AMG GLE 43 4MATIC,MBX,270,21,31.1,24.5942,16.8538,22.3141,18.9393
2019,Mercedes-Benz,Mercedes-Benz,AMG GLE 43 4MATIC (coupe),MBX,271,20.8,30.2,24.1879,16.7042,21.7131,18.6391
2019,Mercedes-Benz,Mercedes-Benz,AMG GLE 63,MBX,406,14.8,24,17.8852,12.1247,17.5044,14.0707
2019,Mercedes-Benz,Mercedes-Benz,AMG GLE 63 S,MBX,272,16.6,24.5935,19.4439,13.5178,17.9125,15.1954
2019,Mercedes-Benz,Mercedes-Benz,AMG GLE 63 S (coupe),MBX,274,16.7487,25.1984,19.7252,13.6321,18.3273,15.4084
2019,Mercedes-Benz,Mercedes-Benz,AMG GLS 63,MBX,424,16.0486,24.1983,18.9153,13.0928,17.6409,14.8111
2019,Mercedes-Benz,Mercedes-Benz,G 550,MBX,435,16,22.8,18.4802,13.0553,16.6758,14.4689
2019,Mercedes-Benz,Mercedes-Benz,GLE 400 4MATIC,MBX,408,21.8,31.9,25.422,17.45,22.8462,19.5253
2019,Mercedes-Benz,Mercedes-Benz,GLS 450 4MATIC,MBX,421,20.1,29.9,23.5775,16.1793,21.5122,18.2108
2019,Mercedes-Benz,Mercedes-Benz,GLS 550 4MATIC,MBX,423,16.8,25.8,19.9283,13.6716,18.7387,15.5657
2019,Nissan,NISSAN,ARMADA 4WD,NSX,283,16.3812,26.2377,19.7138,13.3494,18.301,15.2
2019,Subaru,Subaru,ASCENT,FJX,33,26.0115,37.7207,30.235,20.5379,26.6602,22.9049
2019,Subaru,Subaru,ASCENT LIMITED/TOURING,FJX,34,25,36.1,29.0146,19.8039,25.6084,22.0533
2019,Toyota,TOYOTA,4RUNNER 4WD,TYX,207,20.6715,29.4676,23.8791,16.6081,19.9743,17.971
2019,Toyota,TOYOTA,4RUNNER 4WD,TYX,40,20.6715,29.4676,23.8791,16.6081,19.9743,17.971
2019,Toyota,TOYOTA,HIGHLANDER AWD,TYX,17,24.8191,37.3597,29.2351,19.6722,26.4266,22.2289
2019,Toyota,TOYOTA,HIGHLANDER AWD,TYX,16,24.5,37.5,29.0284,19.4394,26,22.0931
2019,Toyota,TOYOTA,HIGHLANDER AWD LE,TYX,22,25.5,37.9,29.9025,20.1673,26.7761,22.6871
2019,Toyota,TOYOTA,HIGHLANDER HYBRID AWD,TYX,23,39.8449,38.6997,39.3213,29.0088,27,28.4359
2019,Toyota,TOYOTA,HIGHLANDER HYBRID AWD LE Plus,TYX,24,41.699,38.799,40.3421,29.6569,28.041,28.9073
2019,Toyota,TOYOTA,LAND CRUISER WAGON 4WD,TYX,86,16.0486,24.7499,19.0648,13.0928,18.0199,14.9298
2019,Toyota,TOYOTA,SEQUOIA 4WD,TYX,89,15.6244,23.3913,18.3691,12.7648,17.0846,14.4037
2019,Volkswagen Group of,Volkswagen,Atlas 4Motion,VGA,15,21.1972,32.232,25.0576,17.001,23.0665,19.2827
2019,Volvo,"Volvo Cars of North America, LLC",XC90 AWD,VVX,52,24.4,37.3,28.8973,19.3663,26.3879,22.0007
2019,Volvo,"Volvo Cars of North America, LLC",XC90 AWD,VVX,53,25.5,38.2,29.9861,20.1673,26.9699,22.7494
